Initialization Started
Proportional gain (x1000): 0
Homing results, inbound: -172997, outbound: 23611
Starting mode 0
status, rpm, act_vel, enc_pos, in_trig, out_trig, s_time, f_time, o_vol, o_curr, couple, therm1, therm2, therm3, wheel_rpm, wheel_count, estop
4, 48, 0, 24100, 0, 1, 4126, 4133, 24, 0, 221.61, 49.85, 47.29, 47.67, 7990, 1099, 0
4, 24, 0, 24199, 0, 1, 4142, 4148, 24, 0, 222.26, 49.85, 47.29, 47.67, 3995, 1099, 0
4, 12, 0, 24188, 0, 1, 4157, 4163, 24, 0, 221.61, 49.85, 47.29, 47.67, 1997, 1099, 0
4, 6, 0, 24104, 0, 1, 4176, 4182, 24, 0, 221.61, 49.85, 47.29, 47.67, 998, 1099, 0
4, 3, 0, 24015, 0, 1, 4192, 4198, 24, 0, 222.26, 49.85, 47.29, 47.67, 499, 1099, 0
4, 1, 0, 23917, 0, 1, 4210, 4217, 24, 0, 221.61, 49.85, 47.29, 47.67, 249, 1099, 0
4, 0, 0, 23939, 0, 1, 4226, 4233, 24, 0, 222.26, 49.98, 47.29, 47.54, 124, 1099, 0
4, 0, 0, 23934, 0, 1, 4242, 4248, 24, 0, 221.61, 49.85, 47.29, 47.67, 62, 1099, 0
4, 0, 0, 23933, 0, 1, 4262, 4268, 24, 0, 221.61, 49.85, 47.29, 47.67, 31, 1099, 0
4, 0, 0, 23933, 0, 1, 4282, 4288, 24, 0, 221.61, 49.85, 47.29, 47.67, 15, 1099, 0
4, 0, 0, 23933, 0, 1, 4304, 4311, 24, 0, 221.61, 49.85, 47.29, 47.67, 7, 1099, 0
4, 0, 0, 23933, 0, 1, 4320, 4327, 24, 0, 221.61, 49.85, 47.42, 47.67, 3, 1099, 0
4, 0, 0, 23933, 0, 1, 4336, 4343, 24, 0, 221.61, 49.85, 47.29, 47.54, 1, 1099, 0
4, 0, 0, 23933, 0, 1, 4352, 4359, 24, 0, 222.26, 49.72, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 4372, 4379, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 4393, 4399, 24, 0, 221.61, 49.85, 47.29, 47.54, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 4415, 4421, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 4431, 4437, 24, 0, 222.26, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 4447, 4453, 24, 0, 221.61, 49.72, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 4463, 4469, 24, 0, 221.61, 49.72, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 4488, 4494, 24, 0, 221.61, 49.72, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 4508, 4514, 24, 0, 222.26, 49.72, 47.29, 47.54, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 4530, 4537, 24, 0, 221.61, 49.72, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 4546, 4553, 24, 0, 221.61, 49.72, 47.42, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 4562, 4568, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 4578, 4584, 24, 0, 221.61, 49.72, 47.42, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 4598, 4605, 24, 0, 222.26, 49.72, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 4618, 4625, 24, 0, 221.61, 49.85, 47.29, 47.54, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 4638, 4645, 24, 0, 222.26, 49.72, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 4661, 4667, 24, 0, 221.61, 49.72, 47.29, 47.54, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 4677, 4683, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 4692, 4699, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 4708, 4715, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 4728, 4735, 24, 0, 221.61, 49.72, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 4749, 4755, 24, 0, 221.61, 49.72, 47.42, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 4771, 4778, 24, 0, 221.61, 49.72, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 4787, 4794, 24, 0, 221.61, 49.72, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 4803, 4810, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 4819, 4825, 24, 0, 221.61, 49.72, 47.42, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 4839, 4846, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 4859, 4866, 24, 0, 221.61, 49.85, 47.42, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 4882, 4888, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 4897, 4904, 24, 0, 221.61, 49.72, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 4913, 4919, 24, 0, 221.61, 49.72, 47.42, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 4933, 4940, 24, 0, 222.26, 49.72, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 4950, 4957, 24, 0, 221.61, 49.72, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 4966, 4972, 24, 0, 222.26, 49.72, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 4985, 4991, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5006, 5012, 24, 0, 222.26, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5026, 5032, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5046, 5052, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5066, 5072, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5084, 5090, 24, 0, 221.61, 49.72, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5100, 5106, 24, 0, 222.26, 49.72, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5118, 5124, 24, 0, 221.61, 49.72, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5134, 5140, 24, 0, 221.61, 49.85, 47.42, 47.54, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5149, 5156, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5165, 5172, 24, 0, 221.61, 49.85, 47.17, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5181, 5188, 24, 0, 222.26, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5201, 5207, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5219, 5226, 24, 0, 221.61, 49.72, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5235, 5242, 24, 0, 222.26, 49.85, 47.42, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5251, 5257, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5269, 5276, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5285, 5292, 24, 0, 221.61, 49.85, 47.42, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5301, 5308, 24, 0, 222.26, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5324, 5330, 24, 0, 222.26, 49.85, 47.42, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5340, 5346, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5361, 5368, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5381, 5388, 24, 0, 221.61, 49.85, 47.42, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5401, 5408, 24, 0, 222.26, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5422, 5428, 24, 0, 222.26, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5442, 5448, 24, 0, 221.61, 49.98, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5464, 5470, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5482, 5489, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5502, 5509, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5522, 5529, 24, 0, 222.26, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5542, 5549, 24, 0, 222.26, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5563, 5569, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5585, 5591, 24, 0, 221.61, 49.72, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5601, 5607, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5617, 5623, 24, 0, 221.61, 49.85, 47.42, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5633, 5639, 24, 0, 221.61, 49.85, 47.42, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5653, 5659, 24, 0, 222.26, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5673, 5679, 24, 0, 221.61, 49.72, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5695, 5702, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5711, 5718, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5727, 5734, 24, 0, 222.26, 49.85, 47.42, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5743, 5750, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5763, 5770, 24, 0, 222.26, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5783, 5790, 24, 0, 222.26, 49.85, 47.42, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5804, 5810, 24, 0, 222.26, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5831, 5837, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5865, 5872, 24, 0, 221.61, 49.85, 47.42, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5881, 5888, 24, 0, 221.61, 49.85, 47.42, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5897, 5903, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5912, 5919, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 0, 0, 23933, 0, 1, 5928, 5934, 24, 0, 222.26, 49.98, 47.29, 47.67, 0, 1099, 0
4, 30, 0, 23933, 0, 1, 5939, 5946, 24, 0, 221.61, 49.98, 47.29, 47.67, 0, 1099, 0
4, 34, 0, 23933, 0, 1, 5957, 5963, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 38, 0, 23933, 0, 1, 5973, 5979, 24, 0, 221.61, 49.98, 47.29, 47.67, 0, 1099, 0
4, 41, 0, 23933, 0, 1, 5988, 5995, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 72, 0, 23933, 0, 1, 6008, 6014, 24, 0, 222.26, 49.85, 47.29, 47.67, 0, 1099, 0
4, 99, 0, 23933, 0, 1, 6024, 6030, 24, 0, 222.26, 49.98, 47.42, 47.67, 0, 1099, 0
4, 106, 0, 23933, 0, 1, 6036, 6042, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 133, 0, 23933, 0, 1, 6053, 6060, 24, 0, 221.61, 49.85, 47.42, 47.67, 0, 1099, 0
4, 138, 0, 23933, 0, 1, 6072, 6078, 24, 0, 221.61, 49.98, 47.42, 47.67, 0, 1099, 0
4, 154, 0, 23933, 0, 1, 6088, 6094, 24, 0, 221.61, 49.85, 47.42, 47.67, 0, 1099, 0
4, 168, 0, 23934, 0, 1, 6103, 6110, 24, 0, 222.26, 49.85, 47.29, 47.67, 0, 1099, 0
4, 203, 0, 23934, 0, 1, 6123, 6130, 24, 0, 221.61, 49.98, 47.42, 47.67, 0, 1099, 0
4, 287, 0, 23934, 0, 1, 6145, 6152, 24, 0, 222.26, 49.98, 47.29, 47.67, 0, 1099, 0
4, 335, 0, 23934, 0, 1, 6161, 6168, 24, 0, 221.61, 49.98, 47.29, 47.67, 0, 1099, 0
4, 359, 0, 23934, 0, 1, 6177, 6184, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 414, 0, 23934, 0, 1, 6193, 6199, 24, 0, 222.26, 49.85, 47.29, 47.67, 0, 1099, 0
4, 441, 0, 23934, 0, 1, 6209, 6215, 24, 0, 222.26, 49.85, 47.29, 47.79, 0, 1099, 0
4, 459, 0, 23933, 0, 1, 6229, 6236, 24, 0, 222.26, 49.98, 47.29, 47.67, 0, 1099, 0
4, 502, 0, 23933, 0, 1, 6249, 6256, 24, 0, 221.61, 49.98, 47.29, 47.67, 0, 1099, 0
4, 541, 0, 23930, 0, 1, 6276, 6282, 24, 0, 222.26, 49.85, 47.42, 47.79, 0, 1099, 0
4, 571, 0, 23930, 0, 1, 6293, 6299, 24, 0, 221.61, 49.98, 47.42, 47.67, 0, 1099, 0
4, 605, 0, 23930, 0, 1, 6309, 6315, 24, 0, 221.61, 49.98, 47.29, 47.67, 0, 1099, 0
4, 622, 0, 23930, 0, 1, 6325, 6331, 24, 0, 222.26, 49.98, 47.42, 47.67, 0, 1099, 0
4, 617, 0, 23929, 0, 1, 6345, 6352, 24, 0, 222.26, 49.98, 47.29, 47.79, 0, 1099, 0
4, 786, 0, 23930, 0, 1, 6365, 6372, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 904, 0, 23938, 0, 1, 6387, 6394, 24, 0, 221.61, 49.98, 47.29, 47.67, 0, 1099, 0
4, 963, 0, 23936, 0, 1, 6403, 6410, 24, 0, 221.61, 49.85, 47.29, 47.67, 0, 1099, 0
4, 971, 0, 23941, 0, 1, 6419, 6426, 24, 0, 221.61, 49.98, 47.29, 47.67, 0, 1099, 0
4, 975, 0, 23925, 0, 1, 6435, 6441, 24, 0, 222.26, 49.85, 47.29, 47.67, 0, 1099, 0
4, 961, 0, 23934, 0, 1, 6453, 6460, 24, 0, 222.26, 49.72, 47.29, 47.67, 0, 1099, 0
4, 992, 0, 23939, 0, 1, 6469, 6476, 24, 0, 222.26, 49.85, 47.29, 47.67, 0, 1099, 0
6, 1177, 0, 23934, 0, 1, 6487, 6493, 24, 0, 222.26, 49.72, 47.29, 47.67, 0, 1099, 0
6, 1249, 0, 23942, 0, 1, 6503, 6509, 24, 0, 222.26, 49.85, 47.42, 47.67, 0, 1099, 0
6, 1285, 0, 23916, 0, 1, 6519, 6525, 24, 0, 222.26, 49.72, 47.29, 47.79, 0, 1099, 0
6, 1324, 0, 23934, 0, 1, 6535, 6541, 24, 0, 221.61, 49.85, 47.42, 47.67, 0, 1099, 0
6, 1344, 0, 23941, 0, 1, 6553, 6560, 24, 0, 221.61, 49.72, 47.29, 47.79, 0, 1099, 0
6, 1502, 0, 23934, 0, 1, 6569, 6575, 24, 0, 221.61, 49.72, 47.29, 47.67, 0, 1099, 0
6, 1584, 0, 23946, 0, 1, 6587, 6593, 24, 0, 222.26, 49.72, 47.42, 47.67, 0, 1099, 0
6, 1623, 0, 23927, 0, 1, 6603, 6609, 24, 0, 221.61, 49.72, 47.29, 47.67, 0, 1099, 0
6, 1621, 0, 23928, 0, 1, 6619, 6625, 24, 0, 221.61, 49.72, 47.29, 47.67, 0, 1099, 0
6, 1641, 0, 23938, 0, 1, 6635, 6641, 24, 0, 221.61, 49.72, 47.42, 47.67, 0, 1099, 0
6, 1656, 0, 23934, 0, 1, 6655, 6662, 24, 0, 222.26, 49.72, 47.29, 47.67, 0, 1099, 0
6, 1629, 0, 23938, 0, 1, 6675, 6682, 24, 0, 221.61, 49.72, 47.29, 47.67, 0, 1099, 0
6, 1627, 0, 23938, 0, 1, 6701, 6708, 24, 0, 221.61, 49.72, 47.29, 47.67, 0, 1099, 0
6, 1595, 0, 23940, 0, 1, 6718, 6725, 24, 0, 221.61, 49.59, 47.29, 47.67, 0, 1099, 0
6, 1543, 0, 23944, 0, 1, 6734, 6740, 24, 0, 221.61, 49.72, 47.42, 47.67, 0, 1099, 0
6, 1560, 0, 23924, 0, 1, 6750, 6756, 24, 0, 221.61, 49.59, 47.42, 47.79, 0, 1099, 0
6, 1598, 0, 23932, 0, 1, 6765, 6772, 24, 0, 222.26, 49.59, 47.29, 47.79, 0, 1099, 0
6, 1529, 0, 23933, 0, 1, 6786, 6792, 24, 0, 221.61, 49.72, 47.29, 47.67, 0, 1099, 0
6, 1520, 0, 23943, 0, 1, 6809, 6815, 24, 0, 222.26, 49.59, 47.42, 47.79, 0, 1099, 0
6, 1555, 0, 23928, 0, 1, 6824, 6831, 24, 0, 222.26, 49.59, 47.29, 47.67, 0, 1099, 0
6, 1502, 0, 23936, 0, 1, 6840, 6846, 24, 0, 222.26, 49.59, 47.29, 47.67, 0, 1099, 0
6, 1496, 0, 23918, 0, 1, 6856, 6862, 24, 0, 221.61, 49.59, 47.42, 47.67, 0, 1099, 0
6, 1519, 0, 23934, 0, 1, 6875, 6882, 24, 0, 221.61, 49.59, 47.29, 47.67, 0, 1099, 0
6, 1505, 0, 23931, 0, 1, 6891, 6898, 24, 0, 221.61, 49.59, 47.29, 47.67, 0, 1099, 0
6, 1491, 0, 23935, 0, 1, 6915, 6922, 24, 0, 221.61, 49.59, 47.29, 47.67, 0, 1099, 0
6, 1576, 0, 23928, 0, 1, 6931, 6938, 24, 0, 221.61, 49.59, 47.29, 47.67, 0, 1099, 0
6, 1632, 0, 23943, 0, 1, 6952, 6958, 24, 0, 222.26, 49.46, 47.29, 47.79, 0, 1099, 0
6, 1702, 0, 23936, 0, 1, 6972, 6978, 24, 0, 221.61, 49.46, 47.29, 47.67, 0, 1099, 0
6, 1703, 0, 23939, 0, 1, 6992, 6998, 24, 0, 221.61, 49.46, 47.29, 47.67, 0, 1099, 0
6, 1704, 0, 23931, 0, 1, 7012, 7018, 24, 0, 221.61, 49.46, 47.42, 47.79, 0, 1099, 0
6, 1688, 0, 23936, 0, 1, 7034, 7041, 24, 0, 221.61, 49.46, 47.42, 47.67, 0, 1099, 0
6, 1675, 0, 23939, 0, 1, 7050, 7057, 24, 0, 221.61, 49.59, 47.29, 47.67, 0, 1099, 0
6, 1647, 0, 23936, 0, 1, 7066, 7072, 24, 0, 222.26, 49.46, 47.42, 47.79, 0, 1099, 0
6, 1675, 0, 23938, 0, 1, 7082, 7089, 24, 0, 221.61, 49.46, 47.42, 47.67, 0, 1099, 0
6, 1656, 0, 23941, 0, 1, 7102, 7109, 24, 0, 222.26, 49.46, 47.17, 47.79, 0, 1099, 0
6, 1629, 0, 23948, 0, 1, 7122, 7129, 24, 0, 222.26, 49.46, 47.42, 47.79, 0, 1099, 0
6, 1593, 0, 23942, 0, 1, 7143, 7149, 24, 0, 222.26, 49.46, 47.29, 47.67, 0, 1099, 0
6, 1600, 0, 23944, 0, 1, 7171, 7178, 24, 0, 221.61, 49.46, 47.29, 47.67, 0, 1099, 0
6, 1595, 0, 23936, 0, 1, 7189, 7195, 24, 0, 221.61, 49.46, 47.42, 47.67, 0, 1099, 0
6, 1586, 0, 23944, 0, 1, 7205, 7211, 24, 0, 222.26, 49.46, 47.29, 47.79, 0, 1099, 0
6, 1581, 0, 23936, 0, 1, 7221, 7227, 24, 0, 221.61, 49.33, 47.42, 47.67, 0, 1099, 0
6, 1557, 0, 23942, 0, 1, 7237, 7243, 24, 0, 222.26, 49.33, 47.42, 47.79, 0, 1099, 0
6, 1545, 0, 23941, 0, 1, 7253, 7259, 24, 0, 222.26, 49.46, 47.42, 47.67, 0, 1099, 0
6, 1578, 0, 23944, 0, 1, 7275, 7282, 24, 0, 222.26, 49.33, 47.42, 47.79, 0, 1099, 0
6, 1577, 0, 23938, 0, 1, 7291, 7298, 24, 0, 222.26, 49.46, 47.42, 47.67, 0, 1099, 0
6, 1577, 0, 23937, 0, 1, 7307, 7313, 24, 0, 221.61, 49.33, 47.29, 47.79, 0, 1099, 0
6, 1576, 0, 23940, 0, 1, 7323, 7329, 24, 0, 221.61, 49.33, 47.29, 47.67, 0, 1099, 0
6, 1589, 0, 23942, 0, 1, 7343, 7350, 24, 0, 222.26, 49.33, 47.29, 47.79, 0, 1099, 0
6, 1612, 0, 23940, 0, 1, 7363, 7370, 24, 0, 221.61, 49.33, 47.29, 47.79, 0, 1099, 0
6, 1612, 0, 23942, 0, 1, 7385, 7392, 24, 0, 222.26, 49.33, 47.29, 47.79, 0, 1099, 0
6, 1568, 0, 23941, 0, 1, 7402, 7408, 24, 0, 221.61, 49.33, 47.29, 47.67, 0, 1099, 0
6, 1593, 0, 23933, 0, 1, 7418, 7424, 24, 0, 222.26, 49.33, 47.29, 47.79, 0, 1099, 0
6, 1637, 0, 23941, 0, 1, 7433, 7440, 24, 0, 221.61, 49.33, 47.29, 47.67, 0, 1099, 0
6, 1620, 0, 23948, 0, 1, 7453, 7460, 24, 0, 221.61, 49.20, 47.29, 47.67, 0, 1099, 0
6, 1594, 0, 23941, 0, 1, 7473, 7480, 24, 0, 221.61, 49.20, 47.29, 47.79, 0, 1099, 0
6, 1567, 0, 23928, 0, 1, 7496, 7502, 24, 0, 221.61, 49.33, 47.29, 47.79, 0, 1099, 0
6, 1572, 0, 23940, 0, 1, 7512, 7518, 24, 0, 222.26, 49.33, 47.42, 47.79, 0, 1099, 0
6, 1595, 0, 23952, 0, 1, 7528, 7534, 24, 0, 222.26, 49.33, 47.42, 47.79, 0, 1099, 0
6, 1586, 0, 23936, 0, 1, 7544, 7550, 24, 0, 222.26, 49.20, 47.42, 47.67, 0, 1099, 0
6, 1594, 0, 23941, 0, 1, 7564, 7570, 24, 0, 222.26, 49.20, 47.29, 47.79, 0, 1099, 0
6, 1598, 0, 23940, 0, 1, 7584, 7591, 24, 0, 221.61, 49.20, 47.42, 47.67, 0, 1099, 0
6, 1578, 0, 23938, 0, 1, 7612, 7618, 24, 0, 221.61, 49.20, 47.42, 47.67, 0, 1099, 0
6, 1556, 0, 23943, 0, 1, 7628, 7634, 24, 0, 222.26, 49.20, 47.29, 47.79, 0, 1099, 0
6, 1566, 0, 23932, 0, 1, 7644, 7650, 24, 0, 222.26, 49.20, 47.29, 47.79, 0, 1099, 0
6, 1624, 0, 23935, 0, 1, 7659, 7666, 24, 0, 221.61, 49.33, 47.29, 47.79, 0, 1099, 0
6, 1613, 0, 23942, 0, 1, 7679, 7686, 24, 0, 221.61, 49.20, 47.42, 47.67, 0, 1099, 0
6, 1590, 0, 23937, 0, 1, 7699, 7706, 24, 0, 221.61, 49.20, 47.29, 47.79, 0, 1099, 0
6, 1562, 0, 23941, 0, 1, 7723, 7729, 24, 0, 222.26, 49.20, 47.42, 47.79, 0, 1099, 0
6, 1622, 0, 23941, 0, 1, 7738, 7745, 24, 0, 221.61, 49.20, 47.29, 47.79, 0, 1099, 0
6, 1556, 0, 23936, 0, 1, 7754, 7760, 24, 0, 221.61, 49.20, 47.42, 47.79, 0, 1099, 0
6, 1566, 0, 23938, 0, 1, 7770, 7776, 24, 0, 221.61, 49.20, 47.29, 47.79, 0, 1099, 0
6, 1584, 0, 23947, 0, 1, 7790, 7796, 24, 0, 222.26, 49.20, 47.29, 47.79, 0, 1099, 0
6, 1587, 0, 23940, 0, 1, 7808, 7814, 24, 0, 222.26, 49.20, 47.42, 47.79, 0, 1099, 0
6, 1595, 0, 23940, 0, 1, 7825, 7831, 24, 0, 222.26, 49.20, 47.29, 47.79, 0, 1099, 0
6, 1599, 0, 23940, 0, 1, 7845, 7851, 24, 0, 222.26, 49.20, 47.42, 47.79, 0, 1099, 0
6, 1617, 0, 23940, 0, 1, 7865, 7872, 24, 0, 221.61, 49.20, 47.42, 47.67, 0, 1099, 0
6, 1610, 0, 23945, 0, 1, 7885, 7892, 24, 0, 221.61, 49.07, 47.29, 47.79, 0, 1099, 0
6, 1567, 0, 23937, 0, 1, 7906, 7912, 24, 0, 221.61, 49.07, 47.29, 47.79, 0, 1099, 0
6, 1585, 0, 23942, 0, 1, 7926, 7932, 24, 0, 222.26, 49.20, 47.29, 47.79, 0, 1099, 0
6, 1613, 0, 23941, 0, 1, 7948, 7954, 24, 0, 221.61, 49.20, 47.29, 47.79, 0, 1099, 0
6, 1595, 0, 23927, 0, 1, 7964, 7971, 24, 0, 222.26, 49.20, 47.29, 47.79, 0, 1099, 0
6, 1585, 0, 23940, 0, 1, 7980, 7986, 24, 0, 221.61, 49.20, 47.42, 47.79, 0, 1099, 0
6, 1581, 0, 23942, 0, 1, 7996, 8002, 24, 0, 221.61, 49.07, 47.29, 47.79, 0, 1099, 0
6, 1591, 0, 23941, 0, 1, 8016, 8023, 24, 0, 222.26, 49.07, 47.29, 47.79, 0, 1099, 0
6, 1575, 0, 23939, 0, 1, 8037, 8043, 24, 0, 221.61, 49.07, 47.42, 47.79, 0, 1099, 0
6, 1583, 0, 23940, 0, 1, 8064, 8071, 24, 0, 222.26, 49.07, 47.42, 47.79, 0, 1099, 0
6, 1579, 0, 23942, 0, 1, 8080, 8086, 24, 0, 221.61, 49.07, 47.29, 47.79, 0, 1099, 0
6, 1578, 0, 23941, 0, 1, 8096, 8102, 24, 0, 221.61, 49.07, 47.42, 47.79, 0, 1099, 0
6, 1556, 0, 23943, 0, 1, 8112, 8118, 24, 0, 221.61, 49.07, 47.42, 47.79, 0, 1099, 0
6, 1562, 0, 23944, 0, 1, 8132, 8139, 24, 0, 221.61, 49.07, 47.42, 47.79, 0, 1099, 0
6, 1599, 0, 23938, 0, 1, 8152, 8159, 24, 0, 221.61, 49.07, 47.29, 47.79, 0, 1099, 0
6, 1570, 0, 23954, 0, 1, 8175, 8181, 24, 0, 222.26, 49.07, 47.42, 47.79, 0, 1099, 0
6, 1573, 0, 23940, 0, 1, 8191, 8197, 24, 0, 222.26, 49.07, 47.29, 47.79, 0, 1099, 0
